[2024-08-25 20:38:54] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-08-25 20:38:54] [INFO    ] discord.client: logging in using static token
[2024-08-25 20:54:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 196, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:24:35.559000+00:00', 'pinned': False, 'nonce': '1277287451303346176', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277287519733682261', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'free ma milta ka', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:36] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:54:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 197, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:24:36.408000+00:00', 'pinned': False, 'nonce': '1277287521679572992', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277287523294642297', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'mane esp32 mangaya', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:36] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:54:36] [DEBUG   ] discord.client: Dispatching event command_error
[2024-08-25 20:54:36] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "ane" is not found
[2024-08-25 20:54:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 198, 'op': 0, 'd': {'user_id': '708231383688019999', 'timestamp': 1724599485, 'member': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'display_name': 'Kratos', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:45] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:54:45] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:54:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 199, 'op': 0, 'd': {'user_id': '710014942362730598', 'timestamp': 1724599485, 'member': {'user': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'display_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:45] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:54:45] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:54:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 199.
[2024-08-25 20:54:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-08-25 20:54:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 200, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2024-08-25T15:24:46.845000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:24:36.408000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1277287523294642297', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'mane esp32 mangaya', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': []}, 'pinned': False, 'nonce': '1277287497935618048', 'message_reference': {'type': 0, 'message_id': '1277287523294642297', 'guild_id': '820326376673771540', 'channel_id': '888073495718805574'}, 'mentions': [{'username': 'kratos31.', 'public_flags': 256, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277287567070462026', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'wo to mehnga ha', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:47] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:54:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 201, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2024-08-25T15:24:52.544000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:24:35.559000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1277287519733682261', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'free ma milta ka', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'attachments': []}, 'pinned': False, 'nonce': '1277287589929287680', 'message_reference': {'type': 0, 'message_id': '1277287519733682261', 'guild_id': '820326376673771540', 'channel_id': '888073495718805574'}, 'mentions': [{'username': 'sexsweat', 'public_flags': 64, 'member': {'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277287590973673493', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '50% price pe dete colez se', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:53] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 20:54:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 202, 'op': 0, 'd': {'user_id': '710014942362730598', 'timestamp': 1724599497, 'member': {'user': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'display_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:54:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:54:57] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:54:57] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:55:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 203, 'op': 0, 'd': {'user_id': '710014942362730598', 'timestamp': 1724599505, 'member': {'user': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'display_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:55:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:55:05] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:55:05] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:55:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 204, 'op': 0, 'd': {'user_id': '710014942362730598', 'timestamp': 1724599513, 'member': {'user': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'display_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:55:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:55:14] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:55:14] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:55:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 205, 'op': 0, 'd': {'user_id': '708231383688019999', 'timestamp': 1724599518, 'member': {'user': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'display_name': 'Kratos', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:55:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:55:18] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:55:18] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:55:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 206, 'op': 0, 'd': {'user_id': '710014942362730598', 'timestamp': 1724599521, 'member': {'user': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'display_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '888073495718805574', 'guild_id': '820326376673771540'}}
[2024-08-25 20:55:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 20:55:22] [DEBUG   ] discord.client: Dispatching event typing
[2024-08-25 20:55:22] [DEBUG   ] discord.client: Dispatching event raw_typing
[2024-08-25 20:55:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 207, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2024-08-25T15:25:24.857000+00:00', 'referenced_message': {'type': 19, 'tts': False, 'timestamp': '2024-08-25T15:24:46.845000+00:00', 'position': 0, 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1277287523294642297', 'guild_id': '820326376673771540', 'channel_id': '888073495718805574'}, 'mentions': [{'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1277287567070462026', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'wo to mehnga ha', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'sexsweat', 'public_flags': 64, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}, 'attachments': []}, 'pinned': False, 'nonce': '1277287724872630272', 'message_reference': {'type': 0, 'message_id': '1277287567070462026', 'guild_id': '820326376673771540', 'channel_id': '888073495718805574'}, 'mentions': [{'username': 'sexsweat', 'public_flags': 64, 'member': {'roles': ['1200124512725901432', '840129551908339752'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-10-26T14:37:11.230000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '710014942362730598', 'global_name': 'hanu🦀', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b48b1a2a3b7eb55bcdf22d7f22d1f01e'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['840129551908339752', '844840264966864896'], 'premium_since': None, 'pending': False, 'nick': 'ansh', 'mute': False, 'joined_at': '2021-05-29T15:15:21.187000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277287726504214659', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'aba 600-700 mai toh aajata main board', 'components': [], 'channel_id': '888073495718805574', 'author': {'username': 'kratos31.', 'public_flags': 256, 'id': '708231383688019999', 'global_name': 'Kratos', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '0754840b6d861f7e8217018809b7691c'}, 'attachments': [], 'guild_id': '820326376673771540'}}
